ID
410,2023-09-20T23:47:13.773671,2023-09-20T23:47:14.649272,PURPLE MOUNTAINS,NANCY,EARTH,GOLD GRILL,BLUE PATTERN T-SHIRT,NONE,PINK RAINBOW SHADES,BLUE LOOPHEAD,0.875601,1695424243.7873728
415,2023-09-20T23:47:14.661433,2023-09-20T23:47:15.493304,BLUE STOOP,NANCY,EARTH,PURPLE GRILL,GREEN STRIPE T-SHIRT,PINK JACKET,GOLD SHADES,PINK LOOPHEAD,0.831871,1695424243.7873728
419,2023-09-20T23:47:15.509838,2023-09-20T23:47:16.417673,RAINBOW MOUNTAINS,NANCY,MUSIC,SAD,BLUE PATTERN T-SHIRT,PINK SWEATER,NONE,PINK HAIR,0.907835,1695424243.7873728
423,2023-09-20T23:47:16.431767,2023-09-20T23:47:17.299144,PINK MOON,NANCY,MUSIC,DRUNK,BLUE T-SHIRT,GOLD JACKET,PURPLE RAINBOW SHADES,RAINBOW HAIR,0.867377,1695424243.7873728
427,2023-09-20T23:47:17.350917,2023-09-20T23:47:18.224524,RAINBOW APARTMENT,NANCY,EARTH,HAPPY,BLUE PATTERN T-SHIRT,PINK SWEATER,GREEN RAINBOW SHADES,BLUE HAIR,0.873607,1695424243.7873728
431,2023-09-20T23:47:18.242699,2023-09-20T23:47:19.155158,GREEN MOUNTAINS,NANCY,EARTH,GREEN GRILL,PINK STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,RAINBOW HAIR,0.912459,1695424243.7873728
435,2023-09-20T23:47:19.173166,2023-09-20T23:47:19.988043,GOLD CITY,GOLD NANCY,NONE,GOLD GRILL,GOLD PATTERN T-SHIRT,GOLD JACKET,NONE,ONLY RAINBOW HAIR,0.814877,1695424243.7873728
439,2023-09-20T23:47:20.012203,2023-09-20T23:47:20.855711,RAINBOW APARTMENT,NANCY,MUSIC,DRUNK,PINK STRIPE T-SHIRT,PURPLE SWAG JACKET,PURPLE RAINBOW SHADES,BLUE HAIR,0.843508,1695424243.7873728
443,2023-09-20T23:47:20.869965,2023-09-20T23:47:21.652148,PINK CITY,NANCY,MUSIC,PURPLE GRILL,PURPLE T-SHIRT,BLUE COAT,PURPLE RAINBOW SHADES,GREEN LOOPHEAD,0.782183,1695424243.7873728
447,2023-09-20T23:47:21.667460,2023-09-20T23:47:22.547917,PURPLE MOUNTAINS,NANCY,NONE,GOLD GRILL,GREEN PATTERN T-SHIRT,GREEN COAT,GOLD SHADES,BLACK HAIR,0.880457,1695424243.7873728
451,2023-09-20T23:47:22.558920,2023-09-20T23:47:23.418994,BLUE STOOP,NANCY,NONE,RAINBOW PUKE,GREEN STRIPE T-SHIRT,PURPLE COAT,PINK RAINBOW SHADES,GREEN HAIR,0.860074,1695424243.7873728
455,2023-09-20T23:47:23.431632,2023-09-20T23:47:24.262180,PINK MOUNTAINS,NANCY,NONE,PURPLE GRILL,BLUE T-SHIRT,PURPLE SWAG JACKET,NONE,BLUE LOOPHEAD,0.830548,1695424243.7873728
460,2023-09-20T23:47:24.277443,2023-09-20T23:47:25.177328,BLUE MOON,NANCY,NONE,PURPLE GRILL,BLUE STRIPE T-SHIRT,PINK SWAG JACKET,GREEN RAINBOW SHADES,GREEN HAIR,0.899885,1695424243.7873728
464,2023-09-20T23:47:25.194459,2023-09-20T23:47:26.078963,PINK STOOP,NANCY,NONE,GOLD GRILL,PINK PATTERN T-SHIRT,GREEN COAT,NONE,PURPLE LOOPHEAD,0.884504,1695424243.7873728
468,2023-09-20T23:47:26.092974,2023-09-20T23:47:26.879198,RAINBOW CITY,NANCY,HEART,RAINBOW PUKE,PURPLE T-SHIRT,GREEN JACKET,NONE,PINK LOOPHEAD,0.786224,1695424243.7873728
473,2023-09-20T23:47:26.891879,2023-09-20T23:47:27.719978,PURPLE MOUNTAINS,NANCY,NONE,GOLD GRILL,GREEN PATTERN T-SHIRT,BLUE COAT,PINK LASER EYES,GREEN HAIR,0.828099,1695424243.7873728
477,2023-09-20T23:47:27.732981,2023-09-20T23:47:28.610082,PURPLE MOUNTAINS,NANCY,HEART,GOLD GRILL,PINK PATTERN T-SHIRT,NONE,NONE,PINK HAIR,0.877101,1695424243.7873728
481,2023-09-20T23:47:28.625786,2023-09-20T23:47:29.512698,PURPLE MOUNTAINS,NANCY,HEART,DRUNK,GREEN STRIPE T-SHIRT,GREEN SWEATER,PURPLE RAINBOW SHADES,PINK HAIR,0.886912,1695424243.7873728
485,2023-09-20T23:47:29.526702,2023-09-20T23:47:30.420255,RAINBOW MOUNTAINS,NANCY,NONE,ANGRY,PURPLE T-SHIRT,RAINBOW JACKET,PINK SHADES,BLUE LOOPHEAD,0.893553,1695424243.7873728
489,2023-09-20T23:47:30.432356,2023-09-20T23:47:31.263259,GOLD MOUNTAINS,GOLD NANCY,EARTH,GOLD TONGUE OUT,GOLD LRC T-SHIRT,NONE,PURPLE LASER EYES,NONE,0.830903,1695424243.7873728
493,2023-09-20T23:47:31.276380,2023-09-20T23:47:32.071234,PURPLE MOON,NANCY,HEART,PURPLE GRILL,GREEN STRIPE T-SHIRT,PURPLE COAT,BLUE LASER EYES,BLACK HAIR,0.794854,1695424243.7873728
497,2023-09-20T23:47:32.087238,2023-09-20T23:47:32.956066,PURPLE MOUNTAINS,NANCY,EARTH,GREEN GRILL,GOLD LRC T-SHIRT,RAINBOW JACKET,NONE,BLACK HAIR,0.868828,1695424243.7873728
501,2023-09-20T23:47:32.968448,2023-09-20T23:47:33.860546,RAINBOW APARTMENT,NANCY,EARTH,GREEN GRILL,GREEN PATTERN T-SHIRT,PINK JACKET,BLUE RAINBOW SHADES,PINK LOOPHEAD,0.892098,1695424243.7873728
505,2023-09-20T23:47:33.878477,2023-09-20T23:47:34.740250,GREEN APARTMENT,NANCY,HEART,GOLD GRILL,BLUE PATTERN T-SHIRT,PURPLE COAT,PINK LASER EYES,PURPLE HAIR,0.861773,1695424243.7873728
509,2023-09-20T23:47:34.753952,2023-09-20T23:47:35.550545,GREEN APARTMENT,NANCY,EARTH,ANGRY,GREEN T-SHIRT,RAINBOW SWAG JACKET,BLUE RAINBOW SHADES,RAINBOW LOOPHEAD,0.796593,1695424243.7873728
513,2023-09-20T23:47:35.568055,2023-09-20T23:47:36.366896,RAINBOW MOON,NANCY,EARTH,TONGUE OUT,BLUE T-SHIRT,RAINBOW COAT,NONE,GREEN LOOPHEAD,0.798841,1695424243.7873728
517,2023-09-20T23:47:36.381620,2023-09-20T23:47:37.253897,PINK APARTMENT,NANCY,NONE,HAPPY,GREEN PATTERN T-SHIRT,PINK COAT,RAINBOW LASER EYES,GREEN HAIR,0.872277,1695424243.7873728
520,2023-09-20T23:47:37.279902,2023-09-20T23:47:38.100556,BLUE APARTMENT,NANCY,EARTH,BLUE GRILL,GOLD LRC T-SHIRT,GOLD SWAG JACKET,GREEN LASER EYES,RAINBOW HAIR,0.820654,1695424243.7873728
525,2023-09-20T23:47:38.128130,2023-09-20T23:47:39.044424,BLUE STOOP,NANCY,MUSIC,BLUE GRILL,PINK PATTERN T-SHIRT,PURPLE SWAG JACKET,PINK LASER EYES,PINK HAIR,0.916294,1695424243.7873728
529,2023-09-20T23:47:39.057704,2023-09-20T23:47:39.984355,PINK APARTMENT,NANCY,HEART,DRUNK,PURPLE T-SHIRT,BLUE SWEATER,PINK SHADES,PURPLE HAIR,0.926651,1695424243.7873728
533,2023-09-20T23:47:39.997362,2023-09-20T23:47:40.814850,PURPLE APARTMENT,NANCY,NONE,GOLD GRILL,BLUE STRIPE T-SHIRT,RAINBOW COAT,NONE,GREEN HAIR,0.817488,1695424243.7873728
537,2023-09-20T23:47:40.829187,2023-09-20T23:47:41.736570,GOLD CITY,GOLD NANCY,EARTH,GOLD DRUNK,GOLD LRC T-SHIRT,GOLD COAT,GREEN LASER EYES,NONE,0.907383,1695424243.7873728
541,2023-09-20T23:47:41.748659,2023-09-20T23:47:42.602171,RAINBOW MOUNTAINS,NANCY,EARTH,DRUNK,PINK PATTERN T-SHIRT,BLUE JACKET,NONE,GREEN HAIR,0.853512,1695424243.7873728
545,2023-09-20T23:47:42.620176,2023-09-20T23:47:43.512662,GREEN STOOP,NANCY,HEART,BLUE GRILL,BLUE T-SHIRT,BLUE SWAG JACKET,NONE,PURPLE HAIR,0.892486,1695424243.7873728
549,2023-09-20T23:47:43.525908,2023-09-20T23:47:44.371867,RAINBOW APARTMENT,NANCY,MUSIC,GREEN GRILL,GOLD PATTERN T-SHIRT,RAINBOW COAT,NONE,BLUE LOOPHEAD,0.845959,1695424243.7873728
553,2023-09-20T23:47:44.385868,2023-09-20T23:47:45.228515,BLUE MOUNTAINS,NANCY,EARTH,RAINBOW PUKE,GOLD PATTERN T-SHIRT,PURPLE COAT,GREEN SHADES,RAINBOW LOOPHEAD,0.842647,1695424243.7873728
557,2023-09-20T23:47:45.241614,2023-09-20T23:47:46.104779,GREEN MOON,NANCY,EARTH,SAD,GOLD LRC T-SHIRT,GOLD SWEATER,GREEN RAINBOW SHADES,PINK HAIR,0.863165,1695424243.7873728
562,2023-09-20T23:47:46.119072,2023-09-20T23:47:46.995129,PURPLE STOOP,NANCY,HEART,GREEN GRILL,BLUE STRIPE T-SHIRT,RAINBOW SWEATER,GREEN RAINBOW SHADES,BLUE LOOPHEAD,0.876057,1695424243.7873728
566,2023-09-20T23:47:47.052691,2023-09-20T23:47:47.945062,GREEN APARTMENT,NANCY,MUSIC,ANGRY,PINK STRIPE T-SHIRT,PINK COAT,PINK RAINBOW SHADES,PURPLE HAIR,0.892371,1695424243.7873728
570,2023-09-20T23:47:47.958268,2023-09-20T23:47:48.772091,PURPLE MOON,NANCY,EARTH,HAPPY,BLUE PATTERN T-SHIRT,GREEN COAT,BLUE LASER EYES,GREEN LOOPHEAD,0.813823,1695424243.7873728
574,2023-09-20T23:47:48.785094,2023-09-20T23:47:49.704823,PINK CITY,NANCY,HEART,BLUE GRILL,BLUE STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,RAINBOW LOOPHEAD,0.919729,1695424243.7873728
578,2023-09-20T23:47:49.717825,2023-09-20T23:47:50.542984,PURPLE CITY,NANCY,MUSIC,HAPPY,PURPLE T-SHIRT,GOLD SWEATER,NONE,PINK HAIR,0.825159,1695424243.7873728
582,2023-09-20T23:47:50.557991,2023-09-20T23:47:51.386892,BLUE MOUNTAINS,NANCY,NONE,BLUE GRILL,PINK STRIPE T-SHIRT,GREEN JACKET,NONE,GREEN HAIR,0.828901,1695424243.7873728
586,2023-09-20T23:47:51.405901,2023-09-20T23:47:52.221762,BLUE CITY,NANCY,MUSIC,BLUE GRILL,PINK T-SHIRT,BLUE SWAG JACKET,BLUE LASER EYES,RAINBOW LOOPHEAD,0.815861,1695424243.7873728
590,2023-09-20T23:47:52.239758,2023-09-20T23:47:53.138716,PURPLE CITY,NANCY,NONE,DRUNK,BLUE STRIPE T-SHIRT,BLUE JACKET,NONE,GREEN HAIR,0.898958,1695424243.7873728
594,2023-09-20T23:47:53.154975,2023-09-20T23:47:54.001572,GOLD MOUNTAINS,GOLD NANCY,NONE,GOLD GRILL,GOLD LRC T-SHIRT,GOLD JACKET,NONE,ONLY RAINBOW HAIR,0.846597,1695424243.7873728
598,2023-09-20T23:47:54.015461,2023-09-20T23:47:54.834821,PINK APARTMENT,NANCY,MUSIC,TONGUE OUT,PINK STRIPE T-SHIRT,GREEN SWAG JACKET,NONE,BLUE LOOPHEAD,0.81936,1695424243.7873728
602,2023-09-20T23:47:54.849114,2023-09-20T23:47:55.713785,GREEN MOUNTAINS,NANCY,HEART,SAD,PINK T-SHIRT,RAINBOW COAT,NONE,PURPLE HAIR,0.864671,1695424243.7873728
606,2023-09-20T23:47:55.726791,2023-09-20T23:47:56.650868,PURPLE CITY,NANCY,MUSIC,PINK GRILL,GOLD PATTERN T-SHIRT,RAINBOW SWEATER,NONE,PINK HAIR,0.924077,1695424243.7873728
610,2023-09-20T23:47:56.667265,2023-09-20T23:47:57.518233,RAINBOW STOOP,NANCY,NONE,SAD,GOLD LRC T-SHIRT,RAINBOW SWEATER,NONE,PINK LOOPHEAD,0.850968,1695424243.7873728
614,2023-09-20T23:47:57.533105,2023-09-20T23:47:58.462788,BLUE MOUNTAINS,NANCY,NONE,PINK GRILL,PURPLE PATTERN T-SHIRT,BLUE JACKET,NONE,RAINBOW HAIR,0.929683,1695424243.7873728
618,2023-09-20T23:47:58.475791,2023-09-20T23:47:59.376868,BLUE MOUNTAINS,NANCY,NONE,PINK GRILL,GREEN T-SHIRT,BLUE SWEATER,NONE,RAINBOW LOOPHEAD,0.901077,1695424243.7873728
622,2023-09-20T23:47:59.445936,2023-09-20T23:48:00.295077,RAINBOW MOON,NANCY,HEART,PINK GRILL,GOLD LRC T-SHIRT,BLUE SWAG JACKET,NONE,BLACK HAIR,0.849141,1695424243.7873728
626,2023-09-20T23:48:00.339913,2023-09-20T23:48:01.191290,GREEN APARTMENT,NANCY,HEART,TONGUE OUT,PURPLE STRIPE T-SHIRT,GREEN JACKET,NONE,PINK LOOPHEAD,0.851377,1695424243.7873728
630,2023-09-20T23:48:01.220804,2023-09-20T23:48:02.044229,BLUE MOUNTAINS,NANCY,HEART,PURPLE GRILL,NONE,BLUE COAT,GREEN SHADES,PURPLE LOOPHEAD,0.823425,1695424243.7873728
634,2023-09-20T23:48:02.077823,2023-09-20T23:48:02.909795,GOLD STOOP,GOLD NANCY,HEART,GOLD DRUNK,NONE,GOLD SWAG JACKET,NONE,NONE,0.831972,1695424243.7873728
638,2023-09-20T23:48:02.953819,2023-09-20T23:48:03.700752,GOLD MOUNTAINS,GOLD NANCY,NONE,GOLD TONGUE OUT,NONE,GOLD COAT,NONE,ONLY RAINBOW HAIR,0.746933,1695424243.7873728
642,2023-09-20T23:48:03.718597,2023-09-20T23:48:04.613841,PINK STOOP,NANCY,NONE,GREEN GRILL,BLUE PATTERN T-SHIRT,RAINBOW JACKET,NONE,GREEN HAIR,0.895244,1695424243.7873728
647,2023-09-20T23:48:04.693257,2023-09-20T23:48:05.499745,PINK MOUNTAINS,NANCY,NONE,SAD,PINK T-SHIRT,PINK SWEATER,NONE,BLUE LOOPHEAD,0.806488,1695424243.7873728
650,2023-09-20T23:48:05.557403,2023-09-20T23:48:06.438732,GREEN CITY,NANCY,MUSIC,SAD,PINK STRIPE T-SHIRT,NONE,PURPLE RAINBOW SHADES,RAINBOW HAIR,0.881329,1695424243.7873728
655,2023-09-20T23:48:06.464742,2023-09-20T23:48:07.317430,BLUE MOUNTAINS,NANCY,HEART,SAD,GOLD PATTERN T-SHIRT,PINK JACKET,GOLD SHADES,PINK HAIR,0.852688,1695424243.7873728
659,2023-09-20T23:48:07.344286,2023-09-20T23:48:08.209058,PINK APARTMENT,NANCY,EARTH,BLUE GRILL,PINK T-SHIRT,RAINBOW COAT,NONE,BLACK HAIR,0.864772,1695424243.7873728
663,2023-09-20T23:48:08.238030,2023-09-20T23:48:09.119453,PINK MOUNTAINS,NANCY,HEART,ANGRY,GREEN T-SHIRT,PURPLE JACKET,NONE,RAINBOW LOOPHEAD,0.881423,1695424243.7873728
667,2023-09-20T23:48:09.161511,2023-09-20T23:48:09.861445,PURPLE MOON,NANCY,MUSIC,ANGRY,PINK T-SHIRT,GREEN JACKET,GREEN RAINBOW SHADES,GREEN LOOPHEAD,0.699934,1695424243.7873728
671,2023-09-20T23:48:09.873451,2023-09-20T23:48:10.695717,RAINBOW APARTMENT,NANCY,NONE,DRUNK,PINK PATTERN T-SHIRT,PURPLE COAT,NONE,BLACK HAIR,0.822266,1695424243.7873728
675,2023-09-20T23:48:10.709720,2023-09-20T23:48:11.575580,PURPLE STOOP,NANCY,HEART,PURPLE GRILL,PURPLE T-SHIRT,GOLD SWEATER,NONE,BLUE HAIR,0.86586,1695424243.7873728
679,2023-09-20T23:48:11.590893,2023-09-20T23:48:12.509068,RAINBOW MOUNTAINS,NANCY,NONE,SAD,GOLD PATTERN T-SHIRT,BLUE JACKET,GREEN LASER EYES,GREEN LOOPHEAD,0.918175,1695424243.7873728
683,2023-09-20T23:48:12.520169,2023-09-20T23:48:13.451810,GREEN STOOP,NANCY,MUSIC,PURPLE GRILL,PINK PATTERN T-SHIRT,BLUE COAT,NONE,RAINBOW LOOPHEAD,0.931641,1695424243.7873728
687,2023-09-20T23:48:13.481640,2023-09-20T23:48:14.415477,GREEN MOON,NANCY,MUSIC,RAINBOW PUKE,PURPLE STRIPE T-SHIRT,PINK COAT,NONE,BLUE LOOPHEAD,0.933837,1695424243.7873728
691,2023-09-20T23:48:14.488547,2023-09-20T23:48:15.332646,BLUE APARTMENT,NANCY,HEART,PINK GRILL,GREEN STRIPE T-SHIRT,RAINBOW COAT,GREEN LASER EYES,PINK LOOPHEAD,0.844099,1695424243.7873728
696,2023-09-20T23:48:15.345648,2023-09-20T23:48:16.217573,RAINBOW CITY,NANCY,NONE,BLUE GRILL,BLUE T-SHIRT,PINK SWAG JACKET,NONE,PURPLE HAIR,0.871925,1695424243.7873728
700,2023-09-20T23:48:16.230837,2023-09-20T23:48:17.028707,PINK APARTMENT,NANCY,HEART,RAINBOW PUKE,BLUE T-SHIRT,GREEN JACKET,NONE,PURPLE HAIR,0.79787,1695424243.7873728
703,2023-09-20T23:48:17.100673,2023-09-20T23:48:17.880839,BLUE MOON,NANCY,HEART,PURPLE GRILL,GOLD PATTERN T-SHIRT,PINK JACKET,NONE,BLACK HAIR,0.780166,1695424243.7873728
707,2023-09-20T23:48:17.906123,2023-09-20T23:48:18.711961,DARK PURPLE MOUNTAINS,DARK NANCY,MUSIC,NONE,DARK PURPLE LRC T-SHIRT,NONE,NONE,DARK PURPLE LOOPHEAD,0.805838,1695424243.7873728
711,2023-09-20T23:48:18.726346,2023-09-20T23:48:19.521711,RAINBOW MOON,NANCY,HEART,RAINBOW PUKE,GREEN T-SHIRT,PINK JACKET,NONE,PINK LOOPHEAD,0.795365,1695424243.7873728
715,2023-09-20T23:48:19.590351,2023-09-20T23:48:20.364598,GOLD STOOP,GOLD NANCY,NONE,GOLD CONFUSED,NONE,GOLD SWEATER,NONE,NONE,0.774247,1695424243.7873728
719,2023-09-20T23:48:20.411320,2023-09-20T23:48:21.161519,PINK MOUNTAINS,NANCY,HEART,DRUNK,PINK PATTERN T-SHIRT,BLUE SWEATER,NONE,PURPLE LOOPHEAD,0.750199,1695424243.7873728
723,2023-09-20T23:48:21.267698,2023-09-20T23:48:22.096404,PURPLE APARTMENT,NANCY,HEART,TONGUE OUT,PINK PATTERN T-SHIRT,BLUE COAT,NONE,GREEN HAIR,0.828706,1695424243.7873728
727,2023-09-20T23:48:22.160437,2023-09-20T23:48:22.940705,RAINBOW MOON,NANCY,MUSIC,RAINBOW PUKE,NONE,PINK JACKET,NONE,PURPLE HAIR,0.780268,1695424243.7873728
731,2023-09-20T23:48:22.970711,2023-09-20T23:48:23.808174,BLUE APARTMENT,NANCY,HEART,DRUNK,PURPLE STRIPE T-SHIRT,RAINBOW SWEATER,NONE,BLACK HAIR,0.837463,1695424243.7873728
735,2023-09-20T23:48:23.871301,2023-09-20T23:48:24.621383,GOLD MOUNTAINS,GOLD NANCY,MUSIC,GOLD GRILL,GOLD PATTERN T-SHIRT,GOLD SWEATER,NONE,NONE,0.750082,1695424243.7873728
739,2023-09-20T23:48:24.632650,2023-09-20T23:48:25.423745,GREEN APARTMENT,NANCY,NONE,SAD,GREEN STRIPE T-SHIRT,PINK SWEATER,NONE,RAINBOW HAIR,0.791095,1695424243.7873728
743,2023-09-20T23:48:25.449751,2023-09-20T23:48:26.318414,BLUE STOOP,NANCY,EARTH,SAD,GREEN STRIPE T-SHIRT,GREEN COAT,GREEN RAINBOW SHADES,PURPLE LOOPHEAD,0.868663,1695424243.7873728
747,2023-09-20T23:48:26.349591,2023-09-20T23:48:27.156443,PINK CITY,NANCY,MUSIC,GREEN GRILL,PINK PATTERN T-SHIRT,GOLD COAT,PURPLE SHADES,RAINBOW LOOPHEAD,0.806852,1695424243.7873728
751,2023-09-20T23:48:27.204748,2023-09-20T23:48:28.090779,RAINBOW APARTMENT,NANCY,NONE,RAINBOW PUKE,PURPLE T-SHIRT,GREEN SWEATER,PINK LASER EYES,PURPLE LOOPHEAD,0.886031,1695424243.7873728
755,2023-09-20T23:48:28.103554,2023-09-20T23:48:28.864898,BLUE APARTMENT,NANCY,HEART,TONGUE OUT,GREEN STRIPE T-SHIRT,RAINBOW COAT,NONE,PINK LOOPHEAD,0.761344,1695424243.7873728
759,2023-09-20T23:48:28.893770,2023-09-20T23:48:29.848818,GREEN STOOP,NANCY,HEART,GREEN GRILL,PURPLE T-SHIRT,GREEN COAT,NONE,PURPLE LOOPHEAD,0.955048,1695424243.7873728
763,2023-09-20T23:48:29.859821,2023-09-20T23:48:30.641576,PURPLE STOOP,NANCY,EARTH,HAPPY,BLUE PATTERN T-SHIRT,NONE,NONE,BLUE HAIR,0.781755,1695424243.7873728
767,2023-09-20T23:48:30.653579,2023-09-20T23:48:31.439421,GREEN CITY,NANCY,NONE,HAPPY,NONE,NONE,GREEN LASER EYES,PURPLE HAIR,0.785842,1695424243.7873728
770,2023-09-20T23:48:31.451483,2023-09-20T23:48:32.300366,RAINBOW CITY,NANCY,HEART,PINK GRILL,PINK PATTERN T-SHIRT,GOLD SWAG JACKET,GOLD SHADES,BLUE HAIR,0.848883,1695424243.7873728
774,2023-09-20T23:48:32.317801,2023-09-20T23:48:33.101534,PINK MOON,NANCY,NONE,DRUNK,BLUE T-SHIRT,GREEN COAT,BLUE SHADES,GREEN LOOPHEAD,0.783733,1695424243.7873728
779,2023-09-20T23:48:33.153755,2023-09-20T23:48:34.005424,BLUE CITY,NANCY,NONE,RAINBOW PUKE,PINK PATTERN T-SHIRT,PURPLE SWAG JACKET,NONE,GREEN HAIR,0.851669,1695424243.7873728
783,2023-09-20T23:48:34.017218,2023-09-20T23:48:34.808429,BLUE STOOP,NANCY,NONE,PINK GRILL,GREEN STRIPE T-SHIRT,RAINBOW JACKET,NONE,PINK HAIR,0.791211,1695424243.7873728
787,2023-09-20T23:48:34.874594,2023-09-20T23:48:35.598993,PURPLE MOON,NANCY,HEART,GREEN GRILL,BLUE T-SHIRT,GOLD SWEATER,PINK SHADES,PINK HAIR,0.724399,1695424243.7873728
790,2023-09-20T23:48:35.613372,2023-09-20T23:48:36.377475,PURPLE MOON,NANCY,HEART,BLUE GRILL,GREEN PATTERN T-SHIRT,GOLD COAT,NONE,RAINBOW HAIR,0.764103,1695424243.7873728
794,2023-09-20T23:48:36.389685,2023-09-20T23:48:37.240622,RAINBOW MOON,NANCY,HEART,RAINBOW PUKE,BLUE STRIPE T-SHIRT,GOLD COAT,NONE,PURPLE HAIR,0.850937,1695424243.7873728
798,2023-09-20T23:48:37.272629,2023-09-20T23:48:38.088702,BLUE APARTMENT,NANCY,EARTH,GREEN GRILL,BLUE T-SHIRT,PURPLE JACKET,PINK LASER EYES,RAINBOW LOOPHEAD,0.816073,1695424243.7873728
802,2023-09-20T23:48:38.148131,2023-09-20T23:48:38.986945,DARK GREEN MOON,DARK NANCY,HEART,NONE,DARK PURPLE LRC T-SHIRT,DARK PURPLE COAT,PURPLE LASER EYES,DARK PURPLE HAIR,0.838814,1695424243.7873728
806,2023-09-20T23:48:39.052626,2023-09-20T23:48:39.793624,PURPLE APARTMENT,NANCY,EARTH,GOLD GRILL,BLUE STRIPE T-SHIRT,PINK SWEATER,NONE,PINK HAIR,0.740998,1695424243.7873728
810,2023-09-20T23:48:39.806894,2023-09-20T23:48:40.623918,GREEN APARTMENT,NANCY,EARTH,HAPPY,BLUE T-SHIRT,PURPLE SWEATER,GREEN RAINBOW SHADES,PURPLE HAIR,0.817024,1695424243.7873728
814,2023-09-20T23:48:40.658575,2023-09-20T23:48:41.472200,GREEN CITY,NANCY,EARTH,HAPPY,GREEN PATTERN T-SHIRT,GREEN JACKET,RAINBOW LASER EYES,PINK LOOPHEAD,0.813625,1695424243.7873728
818,2023-09-20T23:48:41.484645,2023-09-20T23:48:42.387069,BLUE MOUNTAINS,NANCY,MUSIC,GREEN GRILL,GREEN T-SHIRT,RAINBOW COAT,GREEN SHADES,RAINBOW LOOPHEAD,0.902424,1695424243.7873728
822,2023-09-20T23:48:42.449059,2023-09-20T23:48:43.318234,PINK CITY,NANCY,NONE,ANGRY,PINK STRIPE T-SHIRT,GREEN SWAG JACKET,NONE,PURPLE LOOPHEAD,0.869175,1695424243.7873728
826,2023-09-20T23:48:43.334861,2023-09-20T23:48:44.128226,BLUE APARTMENT,NANCY,EARTH,HAPPY,GOLD PATTERN T-SHIRT,PINK SWEATER,PINK RAINBOW SHADES,PINK LOOPHEAD,0.793365,1695424243.7873728
830,2023-09-20T23:48:44.191262,2023-09-20T23:48:44.962549,RAINBOW STOOP,NANCY,NONE,SAD,PURPLE PATTERN T-SHIRT,RAINBOW SWAG JACKET,GREEN SHADES,BLACK HAIR,0.771287,1695424243.7873728
834,2023-09-20T23:48:44.979204,2023-09-20T23:48:45.873556,PURPLE STOOP,NANCY,MUSIC,HAPPY,PINK STRIPE T-SHIRT,GOLD COAT,NONE,GREEN LOOPHEAD,0.894352,1695424243.7873728
838,2023-09-20T23:48:45.885562,2023-09-20T23:48:46.778264,PINK STOOP,NANCY,MUSIC,ANGRY,PURPLE PATTERN T-SHIRT,PINK COAT,NONE,BLUE HAIR,0.892702,1695424243.7873728
842,2023-09-20T23:48:46.792602,2023-09-20T23:48:47.656919,PINK APARTMENT,NANCY,HEART,DRUNK,GOLD PATTERN T-SHIRT,GOLD JACKET,NONE,GREEN LOOPHEAD,0.864317,1695424243.7873728
846,2023-09-20T23:48:47.679142,2023-09-20T23:48:48.564775,BLUE MOUNTAINS,NANCY,EARTH,PURPLE GRILL,GREEN PATTERN T-SHIRT,PURPLE SWAG JACKET,BLUE RAINBOW SHADES,PINK HAIR,0.885633,1695424243.7873728
850,2023-09-20T23:48:48.597277,2023-09-20T23:48:49.354059,RAINBOW MOON,NANCY,NONE,RAINBOW PUKE,PURPLE STRIPE T-SHIRT,BLUE SWEATER,NONE,BLUE HAIR,0.756782,1695424243.7873728
854,2023-09-20T23:48:49.471510,2023-09-20T23:48:50.307277,GREEN MOUNTAINS,NANCY,EARTH,GOLD GRILL,PURPLE T-SHIRT,PINK JACKET,BLUE RAINBOW SHADES,BLUE HAIR,0.835767,1695424243.7873728
858,2023-09-20T23:48:50.372965,2023-09-20T23:48:51.139924,PURPLE APARTMENT,NANCY,HEART,TONGUE OUT,BLUE STRIPE T-SHIRT,GOLD SWAG JACKET,NONE,PINK HAIR,0.766959,1695424243.7873728
862,2023-09-20T23:48:51.256329,2023-09-20T23:48:52.083468,RAINBOW APARTMENT,NANCY,HEART,DRUNK,BLUE PATTERN T-SHIRT,GREEN SWEATER,BLUE RAINBOW SHADES,BLUE HAIR,0.827139,1695424243.7873728
866,2023-09-20T23:48:52.145836,2023-09-20T23:48:52.881774,PURPLE MOON,NANCY,MUSIC,SAD,BLUE PATTERN T-SHIRT,GREEN JACKET,NONE,GREEN HAIR,0.735938,1695424243.7873728
870,2023-09-20T23:48:52.896064,2023-09-20T23:48:53.694968,GREEN MOON,NANCY,NONE,TONGUE OUT,PINK STRIPE T-SHIRT,GREEN SWEATER,BLUE SHADES,RAINBOW LOOPHEAD,0.798904,1695424243.7873728
874,2023-09-20T23:48:53.708273,2023-09-20T23:48:54.576083,BLUE APARTMENT,NANCY,EARTH,BLUE GRILL,PINK PATTERN T-SHIRT,RAINBOW SWEATER,PURPLE RAINBOW SHADES,RAINBOW HAIR,0.86781,1695424243.7873728
